FileID,actorID,Emotion,SentenceID
1072_IEO_DIS_LO,1072,DIS,IEO
1029_IWL_ANG_XX,1029,ANG,IWL
1032_IEO_DIS_HI,1032,DIS,IEO
1084_TSI_ANG_XX,1084,ANG,TSI
1072_IEO_NEU_XX,1072,NEU,IEO
1087_TSI_HAP_XX,1087,HAP,TSI
1069_TIE_HAP_XX,1069,HAP,TIE
1045_TSI_NEU_XX,1045,NEU,TSI
1001_ITS_SAD_XX,1001,SAD,ITS
1002_MTI_SAD_XX,1002,SAD,MTI
1050_MTI_DIS_XX,1050,DIS,MTI
1082_IOM_ANG_XX,1082,ANG,IOM
1032_TSI_SAD_XX,1032,SAD,TSI
1065_TAI_FEA_XX,1065,FEA,TAI
1071_IWW_HAP_XX,1071,HAP,IWW
1085_MTI_DIS_XX,1085,DIS,MTI
1033_IWW_HAP_XX,1033,HAP,IWW
1085_TSI_NEU_XX,1085,NEU,TSI
1056_ITS_ANG_XX,1056,ANG,ITS
1081_DFA_SAD_XX,1081,SAD,DFA
1002_ITS_DIS_XX,1002,DIS,ITS
1022_DFA_NEU_XX,1022,NEU,DFA
1006_DFA_ANG_XX,1006,ANG,DFA
1035_IEO_FEA_MD,1035,FEA,IEO
1010_MTI_ANG_XX,1010,ANG,MTI
1063_IEO_HAP_MD,1063,HAP,IEO
1059_MTI_SAD_XX,1059,SAD,MTI
1083_WSI_NEU_XX,1083,NEU,WSI
1044_IWL_FEA_XX,1044,FEA,IWL
1017_TAI_HAP_XX,1017,HAP,TAI
1047_ITH_DIS_XX,1047,DIS,ITH
1045_IEO_FEA_HI,1045,FEA,IEO
1073_IOM_SAD_XX,1073,SAD,IOM
1012_ITS_SAD_XX,1012,SAD,ITS
1029_IEO_HAP_HI,1029,HAP,IEO
1024_MTI_SAD_XX,1024,SAD,MTI
1058_MTI_FEA_XX,1058,FEA,MTI
1049_IOM_DIS_XX,1049,DIS,IOM
1037_IWW_SAD_XX,1037,SAD,IWW
1068_IEO_SAD_LO,1068,SAD,IEO
1086_ITS_FEA_XX,1086,FEA,ITS
1005_IWW_DIS_XX,1005,DIS,IWW
1087_TSI_ANG_XX,1087,ANG,TSI
1071_MTI_ANG_XX,1071,ANG,MTI
1034_MTI_SAD_XX,1034,SAD,MTI
1031_DFA_SAD_XX,1031,SAD,DFA
1039_TAI_SAD_XX,1039,SAD,TAI
1017_WSI_SAD_XX,1017,SAD,WSI
1085_IOM_DIS_XX,1085,DIS,IOM
1039_IEO_HAP_HI,1039,HAP,IEO
1011_TIE_DIS_XX,1011,DIS,TIE
1036_TSI_HAP_XX,1036,HAP,TSI
1048_WSI_ANG_XX,1048,ANG,WSI
1046_IEO_NEU_XX,1046,NEU,IEO
1010_MTI_FEA_XX,1010,FEA,MTI
1065_ITH_HAP_XX,1065,HAP,ITH
1043_IWL_DIS_XX,1043,DIS,IWL
1051_TIE_HAP_XX,1051,HAP,TIE
1057_IOM_DIS_XX,1057,DIS,IOM
1079_TAI_FEA_XX,1079,FEA,TAI
1085_IEO_FEA_HI,1085,FEA,IEO
1059_IEO_HAP_LO,1059,HAP,IEO
1032_ITH_DIS_XX,1032,DIS,ITH
1080_TAI_NEU_XX,1080,NEU,TAI
1070_IEO_NEU_XX,1070,NEU,IEO
1048_TIE_ANG_XX,1048,ANG,TIE
1086_ITH_NEU_XX,1086,NEU,ITH
1047_IOM_HAP_XX,1047,HAP,IOM
1050_IEO_HAP_MD,1050,HAP,IEO
1044_IEO_FEA_LO,1044,FEA,IEO
1002_IEO_DIS_LO,1002,DIS,IEO
1024_IEO_SAD_LO,1024,SAD,IEO
1030_TAI_NEU_XX,1030,NEU,TAI
1048_WSI_FEA_XX,1048,FEA,WSI
1062_TIE_HAP_XX,1062,HAP,TIE
1027_MTI_FEA_XX,1027,FEA,MTI
1033_IEO_SAD_HI,1033,SAD,IEO
1071_IOM_NEU_XX,1071,NEU,IOM
1004_WSI_HAP_XX,1004,HAP,WSI
1046_TSI_HAP_XX,1046,HAP,TSI
1074_IOM_FEA_XX,1074,FEA,IOM
1038_IOM_SAD_XX,1038,SAD,IOM
1013_ITS_NEU_XX,1013,NEU,ITS
1049_DFA_ANG_XX,1049,ANG,DFA
1028_IEO_ANG_MD,1028,ANG,IEO
1004_TIE_ANG_XX,1004,ANG,TIE
1027_IWL_NEU_XX,1027,NEU,IWL
1045_IEO_DIS_MD,1045,DIS,IEO
1057_IEO_SAD_LO,1057,SAD,IEO
1013_TAI_HAP_XX,1013,HAP,TAI
1026_MTI_FEA_XX,1026,FEA,MTI
1070_IEO_HAP_HI,1070,HAP,IEO
1057_WSI_SAD_XX,1057,SAD,WSI
1066_DFA_ANG_XX,1066,ANG,DFA
1026_MTI_SAD_XX,1026,SAD,MTI
1001_TSI_DIS_XX,1001,DIS,TSI
1027_IEO_HAP_LO,1027,HAP,IEO
1017_WSI_NEU_XX,1017,NEU,WSI
1019_WSI_FEA_XX,1019,FEA,WSI
1046_DFA_SAD_XX,1046,SAD,DFA
1065_IOM_SAD_XX,1065,SAD,IOM
1050_TAI_SAD_XX,1050,SAD,TAI
1089_TSI_HAP_XX,1089,HAP,TSI
1006_IWL_HAP_XX,1006,HAP,IWL
1044_ITS_FEA_XX,1044,FEA,ITS
1090_IEO_HAP_LO,1090,HAP,IEO
1089_ITS_NEU_XX,1089,NEU,ITS
1022_MTI_FEA_XX,1022,FEA,MTI
1049_WSI_HAP_XX,1049,HAP,WSI
1034_ITS_NEU_XX,1034,NEU,ITS
1060_IEO_ANG_LO,1060,ANG,IEO
1042_MTI_DIS_XX,1042,DIS,MTI
1083_TAI_NEU_XX,1083,NEU,TAI
1081_IEO_DIS_MD,1081,DIS,IEO
1010_IEO_HAP_MD,1010,HAP,IEO
1068_TIE_SAD_XX,1068,SAD,TIE
1091_ITS_DIS_XX,1091,DIS,ITS
1006_IWW_SAD_XX,1006,SAD,IWW
1053_MTI_DIS_XX,1053,DIS,MTI
1067_ITS_FEA_XX,1067,FEA,ITS
1079_ITH_NEU_XX,1079,NEU,ITH
1053_ITH_FEA_XX,1053,FEA,ITH
1068_IWL_DIS_XX,1068,DIS,IWL
1083_DFA_NEU_XX,1083,NEU,DFA
1006_IWW_NEU_XX,1006,NEU,IWW
1075_ITH_SAD_XX,1075,SAD,ITH
1060_IEO_SAD_HI,1060,SAD,IEO
1014_IEO_SAD_HI,1014,SAD,IEO
1048_TSI_FEA_XX,1048,FEA,TSI
1031_IWW_SAD_XX,1031,SAD,IWW
1014_WSI_HAP_XX,1014,HAP,WSI
1037_IEO_FEA_MD,1037,FEA,IEO
1024_IOM_HAP_XX,1024,HAP,IOM
1011_WSI_FEA_XX,1011,FEA,WSI
1003_IWL_HAP_XX,1003,HAP,IWL
1029_IWW_SAD_XX,1029,SAD,IWW
1020_TIE_HAP_XX,1020,HAP,TIE
1068_ITH_NEU_XX,1068,NEU,ITH
1021_IEO_ANG_MD,1021,ANG,IEO
1002_MTI_ANG_XX,1002,ANG,MTI
1026_DFA_ANG_XX,1026,ANG,DFA
1008_MTI_DIS_XX,1008,DIS,MTI
1043_IEO_FEA_HI,1043,FEA,IEO
1009_IEO_ANG_LO,1009,ANG,IEO
1001_ITH_NEU_XX,1001,NEU,ITH
1067_DFA_ANG_XX,1067,ANG,DFA
1084_ITH_NEU_XX,1084,NEU,ITH
1073_IWW_NEU_XX,1073,NEU,IWW
1046_IWW_NEU_XX,1046,NEU,IWW
1043_ITH_ANG_XX,1043,ANG,ITH
1073_WSI_ANG_XX,1073,ANG,WSI
1043_DFA_DIS_XX,1043,DIS,DFA
1063_TAI_FEA_XX,1063,FEA,TAI
1018_IWL_DIS_XX,1018,DIS,IWL
1072_ITS_SAD_XX,1072,SAD,ITS
1046_TIE_FEA_XX,1046,FEA,TIE
1021_IWW_DIS_XX,1021,DIS,IWW
1049_IEO_ANG_HI,1049,ANG,IEO
1072_WSI_SAD_XX,1072,SAD,WSI
1076_IWW_SAD_XX,1076,SAD,IWW
1024_IEO_DIS_HI,1024,DIS,IEO
1015_IWL_NEU_XX,1015,NEU,IWL
1066_IOM_ANG_XX,1066,ANG,IOM
1063_IEO_DIS_LO,1063,DIS,IEO
1058_ITH_ANG_XX,1058,ANG,ITH
1056_TAI_SAD_XX,1056,SAD,TAI
1078_ITH_FEA_XX,1078,FEA,ITH
1084_IWW_HAP_XX,1084,HAP,IWW
1069_MTI_ANG_XX,1069,ANG,MTI
1019_DFA_ANG_XX,1019,ANG,DFA
1014_IWW_NEU_XX,1014,NEU,IWW
1025_ITH_NEU_XX,1025,NEU,ITH
1063_IOM_NEU_XX,1063,NEU,IOM
1001_WSI_SAD_XX,1001,SAD,WSI
1022_IEO_NEU_XX,1022,NEU,IEO
1052_IEO_DIS_MD,1052,DIS,IEO
1043_IWW_FEA_XX,1043,FEA,IWW
1078_IEO_SAD_LO,1078,SAD,IEO
1013_DFA_ANG_XX,1013,ANG,DFA
1049_IEO_DIS_MD,1049,DIS,IEO
1061_DFA_NEU_XX,1061,NEU,DFA
1029_ITS_ANG_XX,1029,ANG,ITS
1012_IWW_HAP_XX,1012,HAP,IWW
1061_MTI_NEU_XX,1061,NEU,MTI
1012_WSI_HAP_XX,1012,HAP,WSI
1035_ITS_HAP_XX,1035,HAP,ITS
1084_IEO_DIS_LO,1084,DIS,IEO
1003_DFA_HAP_XX,1003,HAP,DFA
1015_IWL_DIS_XX,1015,DIS,IWL
1054_TAI_FEA_XX,1054,FEA,TAI
1007_TSI_DIS_XX,1007,DIS,TSI
1012_TIE_DIS_XX,1012,DIS,TIE
1038_ITH_ANG_XX,1038,ANG,ITH
1091_TIE_HAP_XX,1091,HAP,TIE
1091_ITS_NEU_XX,1091,NEU,ITS
1007_MTI_FEA_XX,1007,FEA,MTI
1025_DFA_DIS_XX,1025,DIS,DFA
1061_IEO_FEA_MD,1061,FEA,IEO
1042_IOM_DIS_XX,1042,DIS,IOM
1053_TAI_FEA_XX,1053,FEA,TAI
1059_IOM_DIS_XX,1059,DIS,IOM
1074_IEO_SAD_LO,1074,SAD,IEO
1043_IEO_HAP_LO,1043,HAP,IEO
1065_TSI_DIS_XX,1065,DIS,TSI
1013_IOM_DIS_XX,1013,DIS,IOM
1043_TAI_DIS_XX,1043,DIS,TAI
1089_TIE_SAD_XX,1089,SAD,TIE
1091_IOM_ANG_XX,1091,ANG,IOM
1060_IWL_SAD_XX,1060,SAD,IWL
1037_TIE_NEU_XX,1037,NEU,TIE
1084_IOM_FEA_XX,1084,FEA,IOM
1060_TAI_FEA_XX,1060,FEA,TAI
1017_WSI_HAP_XX,1017,HAP,WSI
1016_ITH_FEA_XX,1016,FEA,ITH
1002_IOM_ANG_XX,1002,ANG,IOM
1052_TSI_NEU_XX,1052,NEU,TSI
1069_IEO_HAP_HI,1069,HAP,IEO
1064_TIE_NEU_XX,1064,NEU,TIE
1072_DFA_NEU_XX,1072,NEU,DFA
1011_IEO_ANG_HI,1011,ANG,IEO
1036_IEO_FEA_LO,1036,FEA,IEO
1072_IWW_HAP_XX,1072,HAP,IWW
1091_TIE_SAD_XX,1091,SAD,TIE
1067_ITH_SAD_XX,1067,SAD,ITH
1084_ITS_NEU_XX,1084,NEU,ITS
1080_IEO_ANG_LO,1080,ANG,IEO
1073_IEO_SAD_HI,1073,SAD,IEO
1017_IWL_DIS_XX,1017,DIS,IWL
1054_IEO_DIS_LO,1054,DIS,IEO
1017_IWL_NEU_XX,1017,NEU,IWL
1002_IEO_DIS_HI,1002,DIS,IEO
1048_IEO_SAD_MD,1048,SAD,IEO
1049_DFA_SAD_XX,1049,SAD,DFA
1001_DFA_ANG_XX,1001,ANG,DFA
1009_IWL_SAD_XX,1009,SAD,IWL
1044_MTI_SAD_XX,1044,SAD,MTI
1048_IWW_SAD_XX,1048,SAD,IWW
1026_TIE_ANG_XX,1026,ANG,TIE
1021_IWW_ANG_XX,1021,ANG,IWW
1002_IWL_FEA_XX,1002,FEA,IWL
1051_IWW_FEA_XX,1051,FEA,IWW
1062_IEO_ANG_HI,1062,ANG,IEO
1029_MTI_FEA_XX,1029,FEA,MTI
1078_TAI_SAD_XX,1078,SAD,TAI
1003_IWL_NEU_XX,1003,NEU,IWL
1030_WSI_ANG_XX,1030,ANG,WSI
1049_ITS_DIS_XX,1049,DIS,ITS
1050_IEO_SAD_HI,1050,SAD,IEO
1025_IEO_DIS_MD,1025,DIS,IEO
1021_IOM_FEA_XX,1021,FEA,IOM
1078_ITS_HAP_XX,1078,HAP,ITS
1016_IEO_FEA_HI,1016,FEA,IEO
1086_DFA_HAP_XX,1086,HAP,DFA
1030_TAI_FEA_XX,1030,FEA,TAI
1038_MTI_HAP_XX,1038,HAP,MTI
1024_TIE_HAP_XX,1024,HAP,TIE
1044_TIE_ANG_XX,1044,ANG,TIE
1089_MTI_HAP_XX,1089,HAP,MTI
1021_DFA_SAD_XX,1021,SAD,DFA
1063_DFA_SAD_XX,1063,SAD,DFA
1088_IWW_HAP_XX,1088,HAP,IWW
1022_IEO_DIS_HI,1022,DIS,IEO
1066_IEO_SAD_MD,1066,SAD,IEO
1063_IWL_SAD_XX,1063,SAD,IWL
1011_TAI_FEA_XX,1011,FEA,TAI
1008_IOM_ANG_XX,1008,ANG,IOM
1069_IWW_DIS_XX,1069,DIS,IWW
1009_IOM_ANG_XX,1009,ANG,IOM
1026_TAI_HAP_XX,1026,HAP,TAI
1042_ITS_ANG_XX,1042,ANG,ITS
1042_ITS_SAD_XX,1042,SAD,ITS
1082_IEO_HAP_MD,1082,HAP,IEO
1079_TSI_NEU_XX,1079,NEU,TSI
1009_IEO_DIS_MD,1009,DIS,IEO
1024_IWL_SAD_XX,1024,SAD,IWL
1061_MTI_SAD_XX,1061,SAD,MTI
1084_TAI_FEA_XX,1084,FEA,TAI
1021_MTI_NEU_XX,1021,NEU,MTI
1069_WSI_NEU_XX,1069,NEU,WSI
1015_IEO_ANG_MD,1015,ANG,IEO
1011_IEO_DIS_MD,1011,DIS,IEO
1057_ITS_DIS_XX,1057,DIS,ITS
1011_MTI_DIS_XX,1011,DIS,MTI
1048_MTI_DIS_XX,1048,DIS,MTI
1081_TAI_HAP_XX,1081,HAP,TAI
1060_TAI_ANG_XX,1060,ANG,TAI
1014_MTI_FEA_XX,1014,FEA,MTI
1062_IOM_HAP_XX,1062,HAP,IOM
1006_ITH_ANG_XX,1006,ANG,ITH
1026_IEO_DIS_HI,1026,DIS,IEO
1068_IEO_FEA_LO,1068,FEA,IEO
1008_IEO_FEA_HI,1008,FEA,IEO
1017_IWL_SAD_XX,1017,SAD,IWL
1086_IWW_NEU_XX,1086,NEU,IWW
1086_TSI_HAP_XX,1086,HAP,TSI
1039_ITS_SAD_XX,1039,SAD,ITS
1081_DFA_HAP_XX,1081,HAP,DFA
1036_ITH_SAD_XX,1036,SAD,ITH
1051_WSI_FEA_XX,1051,FEA,WSI
1024_WSI_SAD_XX,1024,SAD,WSI
1041_IEO_ANG_LO,1041,ANG,IEO
1081_TAI_DIS_XX,1081,DIS,TAI
1050_TAI_NEU_XX,1050,NEU,TAI
1025_TAI_FEA_XX,1025,FEA,TAI
1012_IOM_HAP_XX,1012,HAP,IOM
1084_ITH_SAD_XX,1084,SAD,ITH
1057_IWW_DIS_XX,1057,DIS,IWW
1082_IOM_FEA_XX,1082,FEA,IOM
1004_TAI_SAD_XX,1004,SAD,TAI
1045_TAI_NEU_XX,1045,NEU,TAI
1076_ITH_HAP_XX,1076,HAP,ITH
1079_IEO_HAP_HI,1079,HAP,IEO
1027_IWL_ANG_XX,1027,ANG,IWL
1090_IWL_NEU_XX,1090,NEU,IWL
1021_ITS_ANG_XX,1021,ANG,ITS
1021_IWW_SAD_XX,1021,SAD,IWW
1046_MTI_DIS_XX,1046,DIS,MTI
1023_MTI_NEU_XX,1023,NEU,MTI
1013_DFA_HAP_XX,1013,HAP,DFA
1003_IEO_ANG_LO,1003,ANG,IEO
1060_TSI_DIS_XX,1060,DIS,TSI
1048_IEO_ANG_LO,1048,ANG,IEO
1070_ITH_DIS_XX,1070,DIS,ITH
1018_TAI_ANG_XX,1018,ANG,TAI
1045_TIE_NEU_XX,1045,NEU,TIE
1068_DFA_NEU_XX,1068,NEU,DFA
1035_DFA_DIS_XX,1035,DIS,DFA
1066_TSI_NEU_XX,1066,NEU,TSI
1072_DFA_SAD_XX,1072,SAD,DFA
1026_TSI_NEU_XX,1026,NEU,TSI
1055_TSI_HAP_XX,1055,HAP,TSI
1026_TAI_DIS_XX,1026,DIS,TAI
1045_IOM_NEU_XX,1045,NEU,IOM
1025_DFA_SAD_XX,1025,SAD,DFA
1045_IWL_NEU_XX,1045,NEU,IWL
1017_TSI_SAD_XX,1017,SAD,TSI
1026_ITS_ANG_XX,1026,ANG,ITS
1053_IEO_HAP_HI,1053,HAP,IEO
1075_TAI_FEA_XX,1075,FEA,TAI
1013_IEO_HAP_HI,1013,HAP,IEO
1025_IEO_ANG_MD,1025,ANG,IEO
1054_IOM_NEU_XX,1054,NEU,IOM
1019_DFA_NEU_XX,1019,NEU,DFA
1080_TSI_DIS_XX,1080,DIS,TSI
1068_IWW_NEU_XX,1068,NEU,IWW
1012_IOM_NEU_XX,1012,NEU,IOM
1019_TAI_ANG_XX,1019,ANG,TAI
1026_DFA_HAP_XX,1026,HAP,DFA
1048_TAI_SAD_XX,1048,SAD,TAI
1003_MTI_ANG_XX,1003,ANG,MTI
1075_TSI_ANG_XX,1075,ANG,TSI
1077_TIE_DIS_XX,1077,DIS,TIE
1065_TSI_HAP_XX,1065,HAP,TSI
1079_IEO_FEA_MD,1079,FEA,IEO
1017_IEO_SAD_MD,1017,SAD,IEO
1050_IEO_SAD_LO,1050,SAD,IEO
1072_TSI_HAP_XX,1072,HAP,TSI
1058_IOM_HAP_XX,1058,HAP,IOM
1073_IWL_NEU_XX,1073,NEU,IWL
1018_TSI_FEA_XX,1018,FEA,TSI
1025_ITH_HAP_XX,1025,HAP,ITH
1085_ITH_DIS_XX,1085,DIS,ITH
1075_TAI_NEU_XX,1075,NEU,TAI
1031_IWL_DIS_XX,1031,DIS,IWL
1089_ITH_ANG_XX,1089,ANG,ITH
1008_TIE_ANG_XX,1008,ANG,TIE
1035_TIE_DIS_XX,1035,DIS,TIE
1030_IEO_FEA_MD,1030,FEA,IEO
1068_IWL_ANG_XX,1068,ANG,IWL
1059_ITH_NEU_XX,1059,NEU,ITH
1085_TIE_DIS_XX,1085,DIS,TIE
1040_IWL_FEA_XX,1040,FEA,IWL
1031_MTI_SAD_XX,1031,SAD,MTI
1016_TIE_NEU_XX,1016,NEU,TIE
1037_TAI_NEU_XX,1037,NEU,TAI
1085_TSI_FEA_XX,1085,FEA,TSI
1050_MTI_SAD_XX,1050,SAD,MTI
1032_IEO_HAP_LO,1032,HAP,IEO
1019_IWW_SAD_XX,1019,SAD,IWW
1056_TIE_FEA_XX,1056,FEA,TIE
1082_TIE_ANG_XX,1082,ANG,TIE
1062_IEO_NEU_XX,1062,NEU,IEO
1030_DFA_NEU_XX,1030,NEU,DFA
1006_IEO_SAD_LO,1006,SAD,IEO
1007_IOM_ANG_XX,1007,ANG,IOM
1056_WSI_FEA_XX,1056,FEA,WSI
1070_IEO_FEA_MD,1070,FEA,IEO
1077_TSI_ANG_XX,1077,ANG,TSI
1017_MTI_FEA_XX,1017,FEA,MTI
1053_ITS_NEU_XX,1053,NEU,ITS
1059_TIE_ANG_XX,1059,ANG,TIE
1023_IEO_HAP_MD,1023,HAP,IEO
1011_IOM_NEU_XX,1011,NEU,IOM
1004_ITS_ANG_XX,1004,ANG,ITS
1080_WSI_DIS_XX,1080,DIS,WSI
1060_MTI_FEA_XX,1060,FEA,MTI
1088_WSI_FEA_XX,1088,FEA,WSI
1075_TSI_NEU_XX,1075,NEU,TSI
1034_MTI_HAP_XX,1034,HAP,MTI
1021_TIE_HAP_XX,1021,HAP,TIE
1005_ITS_NEU_XX,1005,NEU,ITS
1007_TSI_ANG_XX,1007,ANG,TSI
1038_DFA_NEU_XX,1038,NEU,DFA
1089_ITS_SAD_XX,1089,SAD,ITS
1020_MTI_NEU_XX,1020,NEU,MTI
1047_IEO_FEA_MD,1047,FEA,IEO
1037_IEO_DIS_MD,1037,DIS,IEO
1032_IWL_ANG_XX,1032,ANG,IWL
1079_WSI_NEU_XX,1079,NEU,WSI
1044_IOM_FEA_XX,1044,FEA,IOM
1005_DFA_SAD_XX,1005,SAD,DFA
1088_MTI_HAP_XX,1088,HAP,MTI
1087_IOM_DIS_XX,1087,DIS,IOM
1005_TIE_DIS_XX,1005,DIS,TIE
1060_IWW_SAD_XX,1060,SAD,IWW
1044_WSI_HAP_XX,1044,HAP,WSI
1083_IWL_FEA_XX,1083,FEA,IWL
1063_IEO_FEA_MD,1063,FEA,IEO
1013_IWL_FEA_XX,1013,FEA,IWL
1055_ITH_NEU_XX,1055,NEU,ITH
1030_IEO_ANG_HI,1030,ANG,IEO
1001_IEO_ANG_MD,1001,ANG,IEO
1021_IEO_HAP_MD,1021,HAP,IEO
1016_ITS_DIS_XX,1016,DIS,ITS
1085_IEO_SAD_HI,1085,SAD,IEO
1088_TAI_FEA_XX,1088,FEA,TAI
1075_TAI_SAD_XX,1075,SAD,TAI
1067_IWW_NEU_XX,1067,NEU,IWW
1008_ITH_HAP_XX,1008,HAP,ITH
1069_MTI_HAP_XX,1069,HAP,MTI
1005_IEO_NEU_XX,1005,NEU,IEO
1090_IWW_NEU_XX,1090,NEU,IWW
1071_IEO_ANG_MD,1071,ANG,IEO
1040_MTI_SAD_XX,1040,SAD,MTI
1045_ITH_SAD_XX,1045,SAD,ITH
1026_WSI_FEA_XX,1026,FEA,WSI
1009_IEO_SAD_MD,1009,SAD,IEO
1016_TSI_FEA_XX,1016,FEA,TSI
1008_IEO_FEA_MD,1008,FEA,IEO
1037_WSI_HAP_XX,1037,HAP,WSI
1084_DFA_SAD_XX,1084,SAD,DFA
1079_IWL_ANG_XX,1079,ANG,IWL
1028_ITS_ANG_XX,1028,ANG,ITS
1027_WSI_NEU_XX,1027,NEU,WSI
1005_IEO_HAP_HI,1005,HAP,IEO
1088_ITH_DIS_XX,1088,DIS,ITH
1054_IWL_FEA_XX,1054,FEA,IWL
1021_ITH_FEA_XX,1021,FEA,ITH
1002_MTI_FEA_XX,1002,FEA,MTI
1090_TSI_FEA_XX,1090,FEA,TSI
1089_IOM_SAD_XX,1089,SAD,IOM
1053_IOM_HAP_XX,1053,HAP,IOM
1040_TIE_FEA_XX,1040,FEA,TIE
1061_WSI_FEA_XX,1061,FEA,WSI
1052_TAI_HAP_XX,1052,HAP,TAI
1045_MTI_FEA_XX,1045,FEA,MTI
1043_IEO_NEU_XX,1043,NEU,IEO
1025_ITS_FEA_XX,1025,FEA,ITS
1068_IOM_DIS_XX,1068,DIS,IOM
1091_ITS_HAP_XX,1091,HAP,ITS
1031_DFA_DIS_XX,1031,DIS,DFA
1010_TSI_HAP_XX,1010,HAP,TSI
1064_DFA_DIS_XX,1064,DIS,DFA
1034_IOM_DIS_XX,1034,DIS,IOM
1041_IEO_ANG_HI,1041,ANG,IEO
1050_IEO_DIS_HI,1050,DIS,IEO
1028_ITS_HAP_XX,1028,HAP,ITS
1040_IOM_FEA_XX,1040,FEA,IOM
1069_ITH_HAP_XX,1069,HAP,ITH
1010_IWW_NEU_XX,1010,NEU,IWW
1043_IOM_ANG_XX,1043,ANG,IOM
1078_ITH_SAD_XX,1078,SAD,ITH
1045_TIE_FEA_XX,1045,FEA,TIE
1054_ITS_ANG_XX,1054,ANG,ITS
1012_ITH_FEA_XX,1012,FEA,ITH
1012_ITH_ANG_XX,1012,ANG,ITH
1027_TSI_SAD_XX,1027,SAD,TSI
1051_TIE_DIS_XX,1051,DIS,TIE
1019_MTI_SAD_XX,1019,SAD,MTI
1026_IWL_DIS_XX,1026,DIS,IWL
1021_TIE_NEU_XX,1021,NEU,TIE
1025_IWW_DIS_XX,1025,DIS,IWW
1037_IWL_HAP_XX,1037,HAP,IWL
1067_IWW_DIS_XX,1067,DIS,IWW
1061_IEO_FEA_LO,1061,FEA,IEO
1037_TIE_DIS_XX,1037,DIS,TIE
1051_IEO_FEA_LO,1051,FEA,IEO
1033_IWW_NEU_XX,1033,NEU,IWW
1011_MTI_FEA_XX,1011,FEA,MTI
1070_TIE_SAD_XX,1070,SAD,TIE
1022_ITH_FEA_XX,1022,FEA,ITH
1028_TIE_FEA_XX,1028,FEA,TIE
1009_WSI_ANG_XX,1009,ANG,WSI
1035_TSI_ANG_XX,1035,ANG,TSI
1087_TIE_ANG_XX,1087,ANG,TIE
1027_IOM_SAD_XX,1027,SAD,IOM
1065_IEO_DIS_MD,1065,DIS,IEO
1019_IEO_HAP_HI,1019,HAP,IEO
1009_IEO_FEA_MD,1009,FEA,IEO
1007_WSI_NEU_XX,1007,NEU,WSI
1082_IEO_DIS_MD,1082,DIS,IEO
1054_DFA_ANG_XX,1054,ANG,DFA
1046_TSI_SAD_XX,1046,SAD,TSI
1037_MTI_SAD_XX,1037,SAD,MTI
1072_ITH_SAD_XX,1072,SAD,ITH
1054_MTI_FEA_XX,1054,FEA,MTI
1068_IWW_ANG_XX,1068,ANG,IWW
1014_IOM_HAP_XX,1014,HAP,IOM
1088_ITS_HAP_XX,1088,HAP,ITS
1018_IOM_SAD_XX,1018,SAD,IOM
1012_IEO_FEA_HI,1012,FEA,IEO
1082_WSI_HAP_XX,1082,HAP,WSI
1058_DFA_NEU_XX,1058,NEU,DFA
1091_DFA_ANG_XX,1091,ANG,DFA
1045_IEO_HAP_HI,1045,HAP,IEO
1087_IWW_DIS_XX,1087,DIS,IWW
1052_IEO_DIS_HI,1052,DIS,IEO
1064_IEO_SAD_HI,1064,SAD,IEO
1067_DFA_SAD_XX,1067,SAD,DFA
1063_IWL_ANG_XX,1063,ANG,IWL
1063_IWW_ANG_XX,1063,ANG,IWW
1024_IEO_HAP_LO,1024,HAP,IEO
1056_DFA_ANG_XX,1056,ANG,DFA
1021_MTI_FEA_XX,1021,FEA,MTI
1055_ITH_SAD_XX,1055,SAD,ITH
1076_IWL_FEA_XX,1076,FEA,IWL
1036_ITS_DIS_XX,1036,DIS,ITS
1055_ITH_HAP_XX,1055,HAP,ITH
1082_ITH_SAD_XX,1082,SAD,ITH
1045_IWW_ANG_XX,1045,ANG,IWW
1014_IOM_SAD_XX,1014,SAD,IOM
1048_IWW_ANG_XX,1048,ANG,IWW
1039_IWL_NEU_XX,1039,NEU,IWL
1039_WSI_DIS_XX,1039,DIS,WSI
1089_TAI_HAP_XX,1089,HAP,TAI
1039_IWW_FEA_XX,1039,FEA,IWW
1080_IEO_HAP_MD,1080,HAP,IEO
1034_IWL_FEA_XX,1034,FEA,IWL
1072_TSI_FEA_XX,1072,FEA,TSI
1088_WSI_SAD_XX,1088,SAD,WSI
1020_TIE_FEA_XX,1020,FEA,TIE
1053_IEO_FEA_HI,1053,FEA,IEO
1020_IOM_NEU_XX,1020,NEU,IOM
1045_ITS_DIS_XX,1045,DIS,ITS
1026_ITS_HAP_XX,1026,HAP,ITS
1018_IWW_ANG_XX,1018,ANG,IWW
1066_IWW_DIS_XX,1066,DIS,IWW
1065_IWW_FEA_XX,1065,FEA,IWW
1089_IEO_SAD_HI,1089,SAD,IEO
1090_ITS_DIS_XX,1090,DIS,ITS
1032_ITS_ANG_XX,1032,ANG,ITS
1049_MTI_FEA_XX,1049,FEA,MTI
1012_TSI_FEA_XX,1012,FEA,TSI
1033_IOM_DIS_XX,1033,DIS,IOM
1028_MTI_ANG_XX,1028,ANG,MTI
1036_IWL_ANG_XX,1036,ANG,IWL
1023_IEO_FEA_MD,1023,FEA,IEO
1010_TIE_SAD_XX,1010,SAD,TIE
1091_IEO_DIS_LO,1091,DIS,IEO
