FileID,ActorID,SentenceID,Emotion,Intensity,Old_Dur,New_Dur
1071_ITH_SAD_XX,1071,ITH,SAD,XX,2.535875,1.98
1071_ITS_ANG_XX,1071,ITS,ANG,XX,2.3023125,1.78
1071_ITS_DIS_XX,1071,ITS,DIS,XX,2.2021875,1.9
1071_ITS_FEA_XX,1071,ITS,FEA,XX,2.3023125,1.94
1071_ITS_HAP_XX,1071,ITS,HAP,XX,2.2826875,1.84
1071_ITS_NEU_XX,1071,ITS,NEU,XX,2.8028125,2.4
1071_ITS_SAD_XX,1071,ITS,SAD,XX,2.2021875,1.78
1071_IWL_ANG_XX,1071,IWL,ANG,XX,3.7036875,3.14
1071_IWL_DIS_XX,1071,IWL,DIS,XX,2.535875,2.24
1071_IWL_FEA_XX,1071,IWL,FEA,XX,2.2689375,1.62
1071_IWL_HAP_XX,1071,IWL,HAP,XX,2.8361875,2.42
1071_IWL_NEU_XX,1071,IWL,NEU,XX,2.8361875,2.24
1071_IWL_SAD_XX,1071,IWL,SAD,XX,2.43575,1.9
1071_IWW_ANG_XX,1071,IWW,ANG,XX,3.036375,2.7
1071_IWW_DIS_XX,1071,IWW,DIS,XX,2.6693125,2.04
1071_IWW_FEA_XX,1071,IWW,FEA,XX,2.8361875,2.06
1071_IWW_HAP_XX,1071,IWW,HAP,XX,2.2689375,1.62
1071_IWW_NEU_XX,1071,IWW,NEU,XX,2.1354375,1.74
1071_IWW_SAD_XX,1071,IWW,SAD,XX,2.3690625,1.9
1071_MTI_ANG_XX,1071,MTI,ANG,XX,2.2689375,1.88
1071_MTI_DIS_XX,1071,MTI,DIS,XX,2.1688125,1.84
1071_MTI_FEA_XX,1071,MTI,FEA,XX,1.8018125,1.56
1071_MTI_HAP_XX,1071,MTI,HAP,XX,1.901875,1.56
1071_MTI_NEU_XX,1071,MTI,NEU,XX,2.43575,1.96
1071_MTI_SAD_XX,1071,MTI,SAD,XX,2.002,1.68
1071_TAI_ANG_XX,1071,TAI,ANG,XX,2.7360625,2.18
1071_TAI_DIS_XX,1071,TAI,DIS,XX,3.536875,2.92
1071_TAI_FEA_XX,1071,TAI,FEA,XX,2.2826875,1.72
1071_TAI_HAP_XX,1071,TAI,HAP,XX,3.06975,2.5
1071_TAI_NEU_XX,1071,TAI,NEU,XX,2.402375,2.12
1071_TAI_SAD_XX,1071,TAI,SAD,XX,2.1688125,1.84
1071_TIE_ANG_XX,1071,TIE,ANG,XX,3.37,2.42
1071_TIE_DIS_XX,1071,TIE,DIS,XX,3.5035,2.58
1071_TIE_FEA_XX,1071,TIE,FEA,XX,2.93625,2.14
1071_TIE_HAP_XX,1071,TIE,HAP,XX,2.7360625,2.12
1071_TIE_NEU_XX,1071,TIE,NEU,XX,2.7026875,2.0
1071_TIE_SAD_XX,1071,TIE,SAD,XX,3.1364375,2.02
1071_TSI_ANG_XX,1071,TSI,ANG,XX,2.902875,2.24
1071_TSI_DIS_XX,1071,TSI,DIS,XX,2.5025,2.04
1071_TSI_FEA_XX,1071,TSI,FEA,XX,2.56925,2.24
1071_TSI_HAP_XX,1071,TSI,HAP,XX,2.2826875,1.92
1071_TSI_NEU_XX,1071,TSI,NEU,XX,2.7694375,2.26
1071_TSI_SAD_XX,1071,TSI,SAD,XX,2.469125,2.06
1071_WSI_ANG_XX,1071,WSI,ANG,XX,2.5025,2.1
1071_WSI_DIS_XX,1071,WSI,DIS,XX,2.8028125,1.88
1071_WSI_FEA_XX,1071,WSI,FEA,XX,2.3023125,1.98
1071_WSI_HAP_XX,1071,WSI,HAP,XX,2.1354375,1.84
1071_WSI_NEU_XX,1071,WSI,NEU,XX,2.6693125,2.18
1071_WSI_SAD_XX,1071,WSI,SAD,XX,2.2689375,1.84
1072_DFA_ANG_XX,1072,DFA,ANG,XX,3.06975,2.26
1072_DFA_DIS_XX,1072,DFA,DIS,XX,2.8361875,2.3
1072_DFA_FEA_XX,1072,DFA,FEA,XX,2.2021875,1.76
1072_DFA_HAP_XX,1072,DFA,HAP,XX,1.8351875,1.24
1072_DFA_NEU_XX,1072,DFA,NEU,XX,2.3690625,2.04
1072_DFA_SAD_XX,1072,DFA,SAD,XX,2.1688125,1.48
1072_IEO_NEU_XX,1072,IEO,NEU,XX,2.602625,2.06
1072_IOM_ANG_XX,1072,IOM,ANG,XX,2.969625,2.42
1072_IOM_DIS_XX,1072,IOM,DIS,XX,3.103125,2.0
1072_IOM_FEA_XX,1072,IOM,FEA,XX,2.7694375,1.54
1072_IOM_HAP_XX,1072,IOM,HAP,XX,2.535875,1.76
1072_IOM_NEU_XX,1072,IOM,NEU,XX,2.902875,2.3
1072_IOM_SAD_XX,1072,IOM,SAD,XX,3.103125,2.04
1072_ITH_ANG_XX,1072,ITH,ANG,XX,3.470125,2.9
1072_ITH_DIS_XX,1072,ITH,DIS,XX,3.2031875,2.18
1072_ITH_FEA_XX,1072,ITH,FEA,XX,2.6693125,1.9
1072_ITH_HAP_XX,1072,ITH,HAP,XX,2.6359375,1.94
1072_ITH_NEU_XX,1072,ITH,NEU,XX,2.902875,2.26
1072_ITH_SAD_XX,1072,ITH,SAD,XX,2.7360625,1.24
1072_ITS_ANG_XX,1072,ITS,ANG,XX,2.902875,2.42
1072_ITS_DIS_XX,1072,ITS,DIS,XX,2.8028125,2.44
1072_ITS_FEA_XX,1072,ITS,FEA,XX,2.5025,1.88
1072_ITS_HAP_XX,1072,ITS,HAP,XX,2.2021875,1.82
1072_ITS_NEU_XX,1072,ITS,NEU,XX,2.2689375,1.62
1072_ITS_SAD_XX,1072,ITS,SAD,XX,2.8695625,2.46
1072_IWL_ANG_XX,1072,IWL,ANG,XX,3.036375,2.5
1072_IWL_DIS_XX,1072,IWL,DIS,XX,3.7704375,3.04
1072_IWL_FEA_XX,1072,IWL,FEA,XX,3.06975,2.04
1072_IWL_HAP_XX,1072,IWL,HAP,XX,3.1364375,2.78
1072_IWL_NEU_XX,1072,IWL,NEU,XX,3.2365625,2.7
1072_IWL_SAD_XX,1072,IWL,SAD,XX,2.7694375,2.18
1072_IWW_ANG_XX,1072,IWW,ANG,XX,2.2689375,1.9
1072_IWW_DIS_XX,1072,IWW,DIS,XX,2.7694375,2.42
1072_IWW_FEA_XX,1072,IWW,FEA,XX,3.036375,2.1
1072_IWW_HAP_XX,1072,IWW,HAP,XX,2.7360625,2.02
1072_IWW_NEU_XX,1072,IWW,NEU,XX,2.402375,1.84
1072_IWW_SAD_XX,1072,IWW,SAD,XX,2.902875,2.44
1072_MTI_ANG_XX,1072,MTI,ANG,XX,2.2355625,1.98
1072_MTI_DIS_XX,1072,MTI,DIS,XX,3.8705625,3.2
1072_MTI_FEA_XX,1072,MTI,FEA,XX,3.93725,2.94
1072_MTI_HAP_XX,1072,MTI,HAP,XX,2.93625,2.5
1072_MTI_NEU_XX,1072,MTI,NEU,XX,2.93625,2.32
1072_MTI_SAD_XX,1072,MTI,SAD,XX,3.403375,2.66
1072_TAI_ANG_XX,1072,TAI,ANG,XX,3.2031875,2.64
1072_TAI_DIS_XX,1072,TAI,DIS,XX,3.5035,2.68
1072_TAI_FEA_XX,1072,TAI,FEA,XX,3.7036875,3.0
1072_TAI_HAP_XX,1072,TAI,HAP,XX,2.902875,2.46
1072_TAI_NEU_XX,1072,TAI,NEU,XX,3.003,2.44
1072_TAI_SAD_XX,1072,TAI,SAD,XX,2.8361875,2.38
1072_TIE_ANG_XX,1072,TIE,ANG,XX,3.43675,1.92
1072_TIE_DIS_XX,1072,TIE,DIS,XX,2.2355625,1.56
1072_TIE_FEA_XX,1072,TIE,FEA,XX,3.403375,1.94
1072_TIE_HAP_XX,1072,TIE,HAP,XX,2.8028125,2.24
1072_TIE_NEU_XX,1072,TIE,NEU,XX,3.470125,2.32
1072_TIE_SAD_XX,1072,TIE,SAD,XX,2.8695,1.94
1072_TSI_ANG_XX,1072,TSI,ANG,XX,2.402375,1.88
1072_TSI_DIS_XX,1072,TSI,DIS,XX,3.3700625,2.36
1072_TSI_FEA_XX,1072,TSI,FEA,XX,2.8695625,2.32
1072_TSI_HAP_XX,1072,TSI,HAP,XX,2.3356875,1.84
1072_TSI_NEU_XX,1072,TSI,NEU,XX,2.3023125,1.84
1072_TSI_SAD_XX,1072,TSI,SAD,XX,2.3690625,2.08
1072_WSI_ANG_XX,1072,WSI,ANG,XX,2.5025,2.0
1072_WSI_DIS_XX,1072,WSI,DIS,XX,3.903875,3.04
1072_WSI_FEA_XX,1072,WSI,FEA,XX,2.8028125,1.7
1072_WSI_HAP_XX,1072,WSI,HAP,XX,2.56925,2.06
1072_WSI_NEU_XX,1072,WSI,NEU,XX,2.5025,1.88
1072_WSI_SAD_XX,1072,WSI,SAD,XX,2.6693125,2.26
1073_DFA_ANG_XX,1073,DFA,ANG,XX,2.2689375,1.76
1073_DFA_DIS_XX,1073,DFA,DIS,XX,3.103125,1.84
1073_DFA_FEA_XX,1073,DFA,FEA,XX,2.43575,1.66
1073_DFA_HAP_XX,1073,DFA,HAP,XX,2.5025,1.92
1073_DFA_NEU_XX,1073,DFA,NEU,XX,2.1688125,1.8
1073_DFA_SAD_XX,1073,DFA,SAD,XX,2.035375,1.7
1073_IEO_NEU_XX,1073,IEO,NEU,XX,1.968625,1.74
1073_IOM_ANG_XX,1073,IOM,ANG,XX,2.2826875,1.7
1073_IOM_DIS_XX,1073,IOM,DIS,XX,2.8695625,2.06
1073_IOM_FEA_XX,1073,IOM,FEA,XX,2.93625,1.98
1073_IOM_HAP_XX,1073,IOM,HAP,XX,2.8695625,1.72
1073_IOM_NEU_XX,1073,IOM,NEU,XX,2.3690625,2.02
1073_IOM_SAD_XX,1073,IOM,SAD,XX,2.1688125,1.62
1073_ITH_ANG_XX,1073,ITH,ANG,XX,2.535875,2.08
1073_ITH_DIS_XX,1073,ITH,DIS,XX,3.103125,1.94
1073_ITH_FEA_XX,1073,ITH,FEA,XX,3.6369375,3.08
1073_ITH_HAP_XX,1073,ITH,HAP,XX,2.8361875,2.38
1073_ITH_NEU_XX,1073,ITH,NEU,XX,2.7360625,2.18
1073_ITH_SAD_XX,1073,ITH,SAD,XX,2.535875,1.94
1073_ITS_ANG_XX,1073,ITS,ANG,XX,2.535875,2.1
1073_ITS_DIS_XX,1073,ITS,DIS,XX,2.8361875,1.94
1073_ITS_FEA_XX,1073,ITS,FEA,XX,2.8028125,2.3
1073_ITS_HAP_XX,1073,ITS,HAP,XX,2.43575,2.0
1073_ITS_NEU_XX,1073,ITS,NEU,XX,2.3690625,2.1
1073_ITS_SAD_XX,1073,ITS,SAD,XX,2.43575,1.92
1073_IWL_ANG_XX,1073,IWL,ANG,XX,2.6359375,2.14
1073_IWL_DIS_XX,1073,IWL,DIS,XX,3.2031875,2.2
1073_IWL_FEA_XX,1073,IWL,FEA,XX,2.6693125,1.88
1073_IWL_HAP_XX,1073,IWL,HAP,XX,2.969625,2.3
1073_IWL_NEU_XX,1073,IWL,NEU,XX,2.7026875,2.08
1073_IWL_SAD_XX,1073,IWL,SAD,XX,2.602625,2.24
1073_IWW_ANG_XX,1073,IWW,ANG,XX,2.3023125,2.0
1073_IWW_DIS_XX,1073,IWW,DIS,XX,2.902875,2.28
1073_IWW_FEA_XX,1073,IWW,FEA,XX,2.93625,2.46
1073_IWW_HAP_XX,1073,IWW,HAP,XX,2.469125,2.12
1073_IWW_NEU_XX,1073,IWW,NEU,XX,2.3023125,1.56
1073_IWW_SAD_XX,1073,IWW,SAD,XX,2.6359375,2.14
1073_MTI_ANG_XX,1073,MTI,ANG,XX,2.6359375,2.12
1073_MTI_DIS_XX,1073,MTI,DIS,XX,2.969625,2.26
1073_MTI_FEA_XX,1073,MTI,FEA,XX,2.6693125,2.04
1073_MTI_HAP_XX,1073,MTI,HAP,XX,2.8695625,2.3
1073_MTI_NEU_XX,1073,MTI,NEU,XX,2.6359375,2.1
1073_MTI_SAD_XX,1073,MTI,SAD,XX,2.56925,1.94
1073_TAI_ANG_XX,1073,TAI,ANG,XX,2.56925,2.12
1073_TAI_DIS_XX,1073,TAI,DIS,XX,2.93625,2.32
1073_TAI_FEA_XX,1073,TAI,FEA,XX,2.7026875,2.14
1073_TAI_HAP_XX,1073,TAI,HAP,XX,2.93625,2.54
1073_TAI_NEU_XX,1073,TAI,NEU,XX,2.7026875,2.06
1073_TAI_SAD_XX,1073,TAI,SAD,XX,2.5025,1.98
1073_TIE_ANG_XX,1073,TIE,ANG,XX,2.002,1.48
1073_TIE_DIS_XX,1073,TIE,DIS,XX,3.2031875,2.18
1073_TIE_FEA_XX,1073,TIE,FEA,XX,2.7360625,1.9
1073_TIE_HAP_XX,1073,TIE,HAP,XX,2.8695,2.48
1073_TIE_NEU_XX,1073,TIE,NEU,XX,2.3023125,1.88
1073_TIE_SAD_XX,1073,TIE,SAD,XX,2.06875,1.86
1073_TSI_ANG_XX,1073,TSI,ANG,XX,2.469125,1.9
1073_TSI_DIS_XX,1073,TSI,DIS,XX,3.1364375,1.96
1073_TSI_FEA_XX,1073,TSI,FEA,XX,2.43575,2.16
1073_TSI_HAP_XX,1073,TSI,HAP,XX,2.535875,1.96
1073_TSI_NEU_XX,1073,TSI,NEU,XX,2.43575,2.04
1073_TSI_SAD_XX,1073,TSI,SAD,XX,2.102125,1.72
1073_WSI_ANG_XX,1073,WSI,ANG,XX,2.7694375,1.94
1073_WSI_DIS_XX,1073,WSI,DIS,XX,3.036375,2.22
1073_WSI_FEA_XX,1073,WSI,FEA,XX,3.003,2.56
1073_WSI_HAP_XX,1073,WSI,HAP,XX,2.6359375,1.74
1073_WSI_NEU_XX,1073,WSI,NEU,XX,2.06875,1.7
1073_WSI_SAD_XX,1073,WSI,SAD,XX,2.402375,1.7
1074_DFA_ANG_XX,1074,DFA,ANG,XX,2.7026875,2.08
1074_DFA_DIS_XX,1074,DFA,DIS,XX,2.93625,2.0
1074_DFA_FEA_XX,1074,DFA,FEA,XX,2.7694375,2.16
1074_DFA_HAP_XX,1074,DFA,HAP,XX,2.06875,1.64
1074_DFA_NEU_XX,1074,DFA,NEU,XX,2.2689375,1.76
1074_DFA_SAD_XX,1074,DFA,SAD,XX,2.1354375,1.9
1074_IEO_NEU_XX,1074,IEO,NEU,XX,2.3023125,1.54
1074_IOM_ANG_XX,1074,IOM,ANG,XX,2.6693125,2.1
1074_IOM_DIS_XX,1074,IOM,DIS,XX,2.7694375,1.74
1074_IOM_FEA_XX,1074,IOM,FEA,XX,2.402375,1.88
1074_IOM_HAP_XX,1074,IOM,HAP,XX,2.8028125,2.3
1074_IOM_NEU_XX,1074,IOM,NEU,XX,2.535875,2.16
1074_IOM_SAD_XX,1074,IOM,SAD,XX,2.2826875,2.04
1074_ITH_ANG_XX,1074,ITH,ANG,XX,2.902875,2.36
1074_ITH_DIS_XX,1074,ITH,DIS,XX,2.8361875,2.34
1074_ITH_FEA_XX,1074,ITH,FEA,XX,2.8695625,2.5
1074_ITH_HAP_XX,1074,ITH,HAP,XX,2.6693125,1.8
1074_ITH_NEU_XX,1074,ITH,NEU,XX,2.7026875,2.1
1074_ITH_SAD_XX,1074,ITH,SAD,XX,2.7694375,2.24
1074_ITS_ANG_XX,1074,ITS,ANG,XX,3.036375,2.52
1074_ITS_DIS_XX,1074,ITS,DIS,XX,3.036375,2.34
1074_ITS_FEA_XX,1074,ITS,FEA,XX,2.969625,2.1
1074_ITS_HAP_XX,1074,ITS,HAP,XX,2.3690625,1.92
1074_ITS_NEU_XX,1074,ITS,NEU,XX,2.7694375,2.3
1074_ITS_SAD_XX,1074,ITS,SAD,XX,2.535875,2.04
1074_IWL_ANG_XX,1074,IWL,ANG,XX,2.8028125,2.4
1074_IWL_DIS_XX,1074,IWL,DIS,XX,3.1364375,2.58
1074_IWL_FEA_XX,1074,IWL,FEA,XX,2.902875,2.4
1074_IWL_HAP_XX,1074,IWL,HAP,XX,2.6359375,2.14
1074_IWL_NEU_XX,1074,IWL,NEU,XX,2.7360625,2.12
1074_IWL_SAD_XX,1074,IWL,SAD,XX,2.93625,2.48
1074_IWW_ANG_XX,1074,IWW,ANG,XX,2.8028125,2.26
1074_IWW_DIS_XX,1074,IWW,DIS,XX,2.902875,2.54
1074_IWW_FEA_XX,1074,IWW,FEA,XX,2.7360625,1.98
1074_IWW_HAP_XX,1074,IWW,HAP,XX,2.5025,2.08
1074_IWW_NEU_XX,1074,IWW,NEU,XX,2.43575,1.94
1074_IWW_SAD_XX,1074,IWW,SAD,XX,2.8028125,1.98
1074_MTI_ANG_XX,1074,MTI,ANG,XX,3.103125,2.5
1074_MTI_DIS_XX,1074,MTI,DIS,XX,2.902875,2.36
1074_MTI_FEA_XX,1074,MTI,FEA,XX,2.602625,2.0
1074_MTI_HAP_XX,1074,MTI,HAP,XX,2.7694375,2.32
1074_MTI_NEU_XX,1074,MTI,NEU,XX,2.7360625,2.14
1074_MTI_SAD_XX,1074,MTI,SAD,XX,2.969625,2.58
1074_TAI_ANG_XX,1074,TAI,ANG,XX,2.93625,2.5
1074_TAI_DIS_XX,1074,TAI,DIS,XX,2.2355625,1.92
1074_TAI_FEA_XX,1074,TAI,FEA,XX,2.8695625,2.54
1074_TAI_HAP_XX,1074,TAI,HAP,XX,2.535875,2.02
1074_TAI_NEU_XX,1074,TAI,NEU,XX,2.6693125,2.38
1074_TAI_SAD_XX,1074,TAI,SAD,XX,2.469125,2.16
1074_TIE_ANG_XX,1074,TIE,ANG,XX,3.1364375,2.58
1074_TIE_DIS_XX,1074,TIE,DIS,XX,3.43675,2.68
1074_TIE_FEA_XX,1074,TIE,FEA,XX,3.6369375,2.12
1074_TIE_HAP_XX,1074,TIE,HAP,XX,2.969625,2.36
1074_TIE_NEU_XX,1074,TIE,NEU,XX,2.969625,2.12
1074_TIE_SAD_XX,1074,TIE,SAD,XX,4.004,2.6
1074_TSI_ANG_XX,1074,TSI,ANG,XX,2.602625,2.12
1074_TSI_DIS_XX,1074,TSI,DIS,XX,2.7360625,2.18
1074_TSI_FEA_XX,1074,TSI,FEA,XX,2.8361875,1.64
1074_TSI_HAP_XX,1074,TSI,HAP,XX,2.535875,2.12
1074_TSI_NEU_XX,1074,TSI,NEU,XX,2.7694375,2.24
1074_TSI_SAD_XX,1074,TSI,SAD,XX,2.3023125,2.06
1074_WSI_ANG_XX,1074,WSI,ANG,XX,2.93625,1.78
1074_WSI_DIS_XX,1074,WSI,DIS,XX,3.103125,2.04
1074_WSI_FEA_XX,1074,WSI,FEA,XX,3.2031875,2.56
1074_WSI_HAP_XX,1074,WSI,HAP,XX,2.93625,2.1
1074_WSI_NEU_XX,1074,WSI,NEU,XX,2.6693125,1.9
1074_WSI_SAD_XX,1074,WSI,SAD,XX,2.56925,2.18
1075_DFA_ANG_XX,1075,DFA,ANG,XX,2.969625,2.2
1075_DFA_DIS_XX,1075,DFA,DIS,XX,2.3690625,2.04
1075_DFA_FEA_XX,1075,DFA,FEA,XX,2.3356875,1.84
1075_DFA_HAP_XX,1075,DFA,HAP,XX,2.1688125,1.76
1075_DFA_NEU_XX,1075,DFA,NEU,XX,2.7694375,2.04
1075_DFA_SAD_XX,1075,DFA,SAD,XX,2.1688125,1.88
1075_IEO_NEU_XX,1075,IEO,NEU,XX,1.8351875,1.56
1075_IOM_ANG_XX,1075,IOM,ANG,XX,2.535875,2.02
1075_IOM_DIS_XX,1075,IOM,DIS,XX,2.402375,2.14
1075_IOM_FEA_XX,1075,IOM,FEA,XX,2.7026875,1.4
1075_IOM_HAP_XX,1075,IOM,HAP,XX,1.93525,1.4
1075_IOM_NEU_XX,1075,IOM,NEU,XX,2.102125,1.74
1075_IOM_SAD_XX,1075,IOM,SAD,XX,2.2021875,1.58
1075_ITH_ANG_XX,1075,ITH,ANG,XX,2.8695625,2.16
1075_ITH_DIS_XX,1075,ITH,DIS,XX,2.8361875,2.48
1075_ITH_FEA_XX,1075,ITH,FEA,XX,2.969625,2.58
1075_ITH_HAP_XX,1075,ITH,HAP,XX,2.7360625,2.12
1075_ITH_NEU_XX,1075,ITH,NEU,XX,2.7026875,2.26
1075_ITH_SAD_XX,1075,ITH,SAD,XX,2.2689375,2.0
1075_ITS_ANG_XX,1075,ITS,ANG,XX,2.7360625,2.3
1075_ITS_DIS_XX,1075,ITS,DIS,XX,3.06975,2.04
1075_ITS_FEA_XX,1075,ITS,FEA,XX,2.8695625,2.12
1075_ITS_HAP_XX,1075,ITS,HAP,XX,2.7360625,2.16
1075_ITS_NEU_XX,1075,ITS,NEU,XX,2.43575,2.06
1075_ITS_SAD_XX,1075,ITS,SAD,XX,2.402375,2.06
1075_IWL_ANG_XX,1075,IWL,ANG,XX,3.06975,2.54
1075_IWL_DIS_XX,1075,IWL,DIS,XX,2.5025,1.68
1075_IWL_FEA_XX,1075,IWL,FEA,XX,2.469125,1.94
1075_IWL_HAP_XX,1075,IWL,HAP,XX,2.5025,2.0
1075_IWL_NEU_XX,1075,IWL,NEU,XX,2.3690625,1.88
1075_IWL_SAD_XX,1075,IWL,SAD,XX,2.6359375,2.18
1075_IWW_ANG_XX,1075,IWW,ANG,XX,2.7694375,2.34
1075_IWW_DIS_XX,1075,IWW,DIS,XX,2.8028125,2.34
1075_IWW_FEA_XX,1075,IWW,FEA,XX,2.2826875,1.9
1075_IWW_HAP_XX,1075,IWW,HAP,XX,2.06875,1.62
1075_IWW_NEU_XX,1075,IWW,NEU,XX,2.2826875,1.84
1075_IWW_SAD_XX,1075,IWW,SAD,XX,2.469125,1.9
1075_MTI_ANG_XX,1075,MTI,ANG,XX,2.602625,1.58
1075_MTI_DIS_XX,1075,MTI,DIS,XX,2.8028125,2.22
1075_MTI_FEA_XX,1075,MTI,FEA,XX,2.469125,1.76
1075_MTI_HAP_XX,1075,MTI,HAP,XX,2.6693125,1.36
1075_MTI_NEU_XX,1075,MTI,NEU,XX,2.3023125,1.96
1075_MTI_SAD_XX,1075,MTI,SAD,XX,2.5025,2.26
1075_TAI_ANG_XX,1075,TAI,ANG,XX,2.8695625,2.42
1075_TAI_DIS_XX,1075,TAI,DIS,XX,2.5025,2.24
1075_TAI_FEA_XX,1075,TAI,FEA,XX,2.102125,1.72
1075_TAI_HAP_XX,1075,TAI,HAP,XX,1.8018125,1.48
1075_TAI_NEU_XX,1075,TAI,NEU,XX,2.56925,2.2
1075_TAI_SAD_XX,1075,TAI,SAD,XX,2.5025,1.94
1075_TIE_ANG_XX,1075,TIE,ANG,XX,3.3033125,2.56
1075_TIE_DIS_XX,1075,TIE,DIS,XX,3.3033125,3.08
1075_TIE_FEA_XX,1075,TIE,FEA,XX,2.402375,2.1
1075_TIE_HAP_XX,1075,TIE,HAP,XX,2.8028125,2.34
1075_TIE_NEU_XX,1075,TIE,NEU,XX,2.7360625,2.46
1075_TIE_SAD_XX,1075,TIE,SAD,XX,3.43675,2.92
1075_TSI_ANG_XX,1075,TSI,ANG,XX,2.7694375,2.2
1075_TSI_DIS_XX,1075,TSI,DIS,XX,2.6359375,2.02
1075_TSI_FEA_XX,1075,TSI,FEA,XX,2.1354375,1.6
1075_TSI_HAP_XX,1075,TSI,HAP,XX,2.535875,2.06
1075_TSI_NEU_XX,1075,TSI,NEU,XX,2.3690625,1.98
1075_TSI_SAD_XX,1075,TSI,SAD,XX,2.43575,1.92
1075_WSI_ANG_XX,1075,WSI,ANG,XX,3.536875,2.74
1075_WSI_DIS_XX,1075,WSI,DIS,XX,2.5025,1.86
1075_WSI_FEA_XX,1075,WSI,FEA,XX,2.7026875,2.12
1075_WSI_HAP_XX,1075,WSI,HAP,XX,2.469125,2.2
1075_WSI_NEU_XX,1075,WSI,NEU,XX,2.43575,1.76
1075_WSI_SAD_XX,1075,WSI,SAD,XX,2.2021875,1.68
1076_DFA_ANG_XX,1076,DFA,ANG,XX,2.2826875,1.88
1076_DFA_DIS_XX,1076,DFA,DIS,XX,2.2689375,1.86
1076_DFA_FEA_XX,1076,DFA,FEA,XX,2.5025,2.2
1076_DFA_HAP_XX,1076,DFA,HAP,XX,2.3356875,2.0
1076_DFA_NEU_XX,1076,DFA,NEU,XX,2.5025,1.9
1076_DFA_SAD_XX,1076,DFA,SAD,XX,2.56925,1.5
1076_IEO_NEU_XX,1076,IEO,NEU,XX,2.535875,1.76
1076_IOM_ANG_XX,1076,IOM,ANG,XX,2.43575,1.9
1076_IOM_DIS_XX,1076,IOM,DIS,XX,2.7026875,1.86
1076_IOM_FEA_XX,1076,IOM,FEA,XX,2.469125,1.76
1076_IOM_HAP_XX,1076,IOM,HAP,XX,2.2021875,1.76
1076_IOM_NEU_XX,1076,IOM,NEU,XX,2.602625,2.1
1076_IOM_SAD_XX,1076,IOM,SAD,XX,2.2689375,1.78
1076_ITH_ANG_XX,1076,ITH,ANG,XX,2.7360625,2.38
1076_ITH_DIS_XX,1076,ITH,DIS,XX,2.8028125,1.76
1076_ITH_FEA_XX,1076,ITH,FEA,XX,2.5025,2.02
1076_ITH_HAP_XX,1076,ITH,HAP,XX,2.56925,2.18
1076_ITH_NEU_XX,1076,ITH,NEU,XX,2.56925,2.02
1076_ITH_SAD_XX,1076,ITH,SAD,XX,2.3690625,2.02
1076_ITS_ANG_XX,1076,ITS,ANG,XX,3.06975,2.26
1076_ITS_DIS_XX,1076,ITS,DIS,XX,3.2699375,2.34
1076_ITS_FEA_XX,1076,ITS,FEA,XX,2.8695625,2.36
1076_ITS_HAP_XX,1076,ITS,HAP,XX,2.5025,2.08
1076_ITS_SAD_XX,1076,ITS,SAD,XX,2.535875,2.14
1076_IWL_ANG_XX,1076,IWL,ANG,XX,2.402375,2.02
1076_IWL_DIS_XX,1076,IWL,DIS,XX,3.06975,2.16
1076_IWL_FEA_XX,1076,IWL,FEA,XX,2.6693125,2.08
1076_IWL_HAP_XX,1076,IWL,HAP,XX,2.6693125,2.2
1076_IWL_NEU_XX,1076,IWL,NEU,XX,3.2365625,2.58
1076_IWL_SAD_XX,1076,IWL,SAD,XX,2.56925,2.14
1076_IWW_ANG_XX,1076,IWW,ANG,XX,2.469125,1.86
1076_IWW_DIS_XX,1076,IWW,DIS,XX,2.8695625,2.12
1076_IWW_FEA_XX,1076,IWW,FEA,XX,2.3356875,1.64
1076_IWW_HAP_XX,1076,IWW,HAP,XX,2.3023125,1.7
1076_IWW_NEU_XX,1076,IWW,NEU,XX,2.43575,1.7
1076_IWW_SAD_XX,1076,IWW,SAD,XX,2.1688125,1.76
1076_MTI_ANG_XX,1076,MTI,ANG,XX,2.3356875,1.86
1076_MTI_DIS_XX,1076,MTI,DIS,XX,3.06975,2.32
1076_MTI_FEA_XX,1076,MTI,FEA,XX,2.7026875,2.12
1076_MTI_HAP_XX,1076,MTI,HAP,XX,2.3690625,1.94
1076_MTI_NEU_XX,1076,MTI,NEU,XX,2.3893125,1.48
1076_TAI_ANG_XX,1076,TAI,ANG,XX,2.6693125,2.3
1076_TAI_DIS_XX,1076,TAI,DIS,XX,2.535875,2.3
1076_TAI_FEA_XX,1076,TAI,FEA,XX,2.6359375,2.16
1076_TAI_HAP_XX,1076,TAI,HAP,XX,2.6359375,2.02
1076_TAI_NEU_XX,1076,TAI,NEU,XX,3.06975,2.26
1076_TAI_SAD_XX,1076,TAI,SAD,XX,2.2826875,2.04
1076_TIE_ANG_XX,1076,TIE,ANG,XX,3.2699375,2.62
1076_TIE_DIS_XX,1076,TIE,DIS,XX,3.103125,2.64
1076_TIE_FEA_XX,1076,TIE,FEA,XX,2.535875,2.1
1076_TIE_HAP_XX,1076,TIE,HAP,XX,3.3700625,2.34
1076_TIE_NEU_XX,1076,TIE,NEU,XX,2.8695625,2.46
1076_TIE_SAD_XX,1076,TIE,SAD,XX,3.003,2.18
1076_TSI_ANG_XX,1076,TSI,ANG,XX,2.06875,1.74
1076_TSI_DIS_XX,1076,TSI,DIS,XX,2.2689375,1.9
